title,artist,url,lyrics,lyrics_clean,language,word_count,sentiment_score,sentiment_label
Vampire Empire,Big Thief,https://www.youtube.com/watch?v=Ka1vNzmD6JE,"Watching TV tired, bleeding on the bed The milk has just expired, all the leaves are dead I'm not quiet, you've been quiet, just receiving what you said Reeling, feeding, feeling filled by everything you fed I see you as you see yourself through all the books you read Overwhelmed with guilt and realizing the disease  You give me chills, I've had it with the drills I am nothing, you are nothing, we are nothing with the pills I am empty 'til she fills, alive until she kills In her vampire empire, I am  Falling, yeah Falling, yeah  I see you there rejecting all your earthly power Protecting and dissecting 'til you've emptied every hour We jump into the pond, then we come under the shower You lay upon my pillow and you open like a flower I wanted to see you naked, I wanted to hear you scream Wanted to kiss your skin and your everything I wanted to be your woman, I wanted to be your man I wanted to be the one that you could understand  You give me chills, I've had it with the drills I am nothing, you are nothing, we are nothing with the pills I am empty 'til she fills, alive until she kills In her vampire empire, I am  Falling, yeah Falling, yeah  Oh-oh Oh-oh Oh-oh Oh  Well, I walked into your dagger for the last time It's like trying to start a fire with matches in the snow Where you can't seem to hold me, can't seem to let me go So I can't find surrender, and I can't keep control You turn me inside out and then you want the outside in You spin me all around, then you ask me not to spin You say you want to be alone, and you want children You wanna be with me, you wanna be with him  You give me chills, I've had it with the drills I am nothing, you are nothing, we are nothing with the pills I am empty 'til she fills, alive until she kills In her vampire empire, I am  Falling, yeah Falling, yeah Falling, yeah Falling, yeah Falling, yeah Falling, yeah",watching tv tired bleeding on the bed the milk has just expired all the leaves are dead i m not quiet you ve been quiet just receiving what you said reeling feeding feeling filled by everything you fed i see you as you see yourself through all the books you read overwhelmed with guilt and realizing the disease you give me chills i ve had it with the drills i am nothing you are nothing we are nothing with the pills i am empty til she fills alive until she kills in her vampire empire i am falling yeah falling yeah i see you there rejecting all your earthly power protecting and dissecting til you ve emptied every hour we jump into the pond then we come under the shower you lay upon my pillow and you open like a flower i wanted to see you naked i wanted to hear you scream wanted to kiss your skin and your everything i wanted to be your woman i wanted to be your man i wanted to be the one that you could understand you give me chills i ve had it with the drills i am nothing you are nothing we are nothing with the pills i am empty til she fills alive until she kills in her vampire empire i am falling yeah falling yeah oh oh oh oh oh oh oh well i walked into your dagger for the last time it s like trying to start a fire with matches in the snow where you can t seem to hold me can t seem to let me go so i can t find surrender and i can t keep control you turn me inside out and then you want the outside in you spin me all around then you ask me not to spin you say you want to be alone and you want children you wanna be with me you wanna be with him you give me chills i ve had it with the drills i am nothing you are nothing we are nothing with the pills i am empty til she fills alive until she kills in her vampire empire i am falling yeah falling yeah falling yeah falling yeah falling yeah falling yeah,English,379,-0.013333333333333336,negative
Simulation Swarm,Big Thief,https://www.youtube.com/watch?v=RnatkV_92Bw,"I tried to tell you I didn't know how to stay You believe she can see through Cutting at the silent clay A relief, beckon deep blue Fettered in the magnet sun Eat the gun as it feeds you Spitting at the oxygen Once again Once again  Once again, empty horses Gallop through the violet door Follow red, crooked courses Shadows on the moonlit floor Oh, my stars, winged creatures Gathering in silken height Like the last human teachers Machinary of constant sight  Once again, w? must bleed new Even as the hours shak? Crystal blood like a dream true A ripple in the wound and wake You believe, I believe too That you are the river of light Who I love, that I cling to In the belly of the empty night  From the thirty-first floor of the simulation swarm With the drone of fluorescence Flicker, fever, fill the form With a warm gush and I wanna touch Like we never could before I'd fly to you tomorrow, I'm not fighting in this war I wanna drop my arms and take your arms And walk you to the shore  I remember building an energy shield In your room, like a temple Swallows in the windless field Very thin, with your mother Tall as a pale green tree Very wild, bright as winter Rising with a prism key And a child to deliver Tangled in the blood and vine As the first little angel  Little Andy, soft in your newborn skin Only one, little Andy, will you return again? I believe we can renew And you could be my brother Once again, fall asleep with our backs against each other You believe, I believe too That you are the river of light who I love That I sing to in the belly of the empty night  From the thirty-first floor of the simulation swarm With the drone of fluorescence Flicker, fever, fill the form With a warm gush, now I wanna touch Like we never could before I'd fly to you tomorrow, I'm not fighting in this war I wanna drop my arms and take your arms And walk you to the shore I'd fly to you tomorrow, I'm not fighting in this war I wanna drop my arms and take your arms And walk you to the shore",i tried to tell you i didn t know how to stay you believe she can see through cutting at the silent clay a relief beckon deep blue fettered in the magnet sun eat the gun as it feeds you spitting at the oxygen once again once again once again empty horses gallop through the violet door follow red crooked courses shadows on the moonlit floor oh my stars winged creatures gathering in silken height like the last human teachers machinary of constant sight once again w must bleed new even as the hours shak crystal blood like a dream true a ripple in the wound and wake you believe i believe too that you are the river of light who i love that i cling to in the belly of the empty night from the thirty first floor of the simulation swarm with the drone of fluorescence flicker fever fill the form with a warm gush and i wanna touch like we never could before i d fly to you tomorrow i m not fighting in this war i wanna drop my arms and take your arms and walk you to the shore i remember building an energy shield in your room like a temple swallows in the windless field very thin with your mother tall as a pale green tree very wild bright as winter rising with a prism key and a child to deliver tangled in the blood and vine as the first little angel little andy soft in your newborn skin only one little andy will you return again i believe we can renew and you could be my brother once again fall asleep with our backs against each other you believe i believe too that you are the river of light who i love that i sing to in the belly of the empty night from the thirty first floor of the simulation swarm with the drone of fluorescence flicker fever fill the form with a warm gush now i wanna touch like we never could before i d fly to you tomorrow i m not fighting in this war i wanna drop my arms and take your arms and walk you to the shore i d fly to you tomorrow i m not fighting in this war i wanna drop my arms and take your arms and walk you to the shore,English,398,0.13286483253588516,positive
Paul,Big Thief,https://www.youtube.com/watch?v=0fbA_agbrOg,"Oh, the last time I saw Paul I was horrible and almost let him in But I stopped and caught the wall And my mouth got dry so all I did was take him for a spin Yeah, we hopped inside my car And I drove in circles 'round the freight train yard And he turned the headlights off Then he pulled the bottle out And then he showed me what was love  I'll be your morning bright goodnight shadow machine I'll be your record player, baby, if you know what I mean I'll be your real tough cookie with the whiskey breath I'll be a killer and a thriller and the cause of our death  In the blossom of the months I was sure that I'd get driven off with thought So I swallowed all of it As I realized there was no one who could kiss away my shit  I'll be your morning bright goodnight shadow machine I'll be your record player baby if you know what I mean I'll be your real tough cookie with the whiskey breath I'll be a killer and a thriller and the cause of our death  Paul, I know you said that you'd take me any way I came or went But I'll push you from my brain See, you're gentle, baby I couldn't stay, I'd only bring you pain  I was your starry-eyed lover and the one that you saw I was your hurricane rider and the woman you'd call We were just two moonshiners on the cusp of a breath And I've been burning for you baby since the minute I left",oh the last time i saw paul i was horrible and almost let him in but i stopped and caught the wall and my mouth got dry so all i did was take him for a spin yeah we hopped inside my car and i drove in circles round the freight train yard and he turned the headlights off then he pulled the bottle out and then he showed me what was love i ll be your morning bright goodnight shadow machine i ll be your record player baby if you know what i mean i ll be your real tough cookie with the whiskey breath i ll be a killer and a thriller and the cause of our death in the blossom of the months i was sure that i d get driven off with thought so i swallowed all of it as i realized there was no one who could kiss away my shit i ll be your morning bright goodnight shadow machine i ll be your record player baby if you know what i mean i ll be your real tough cookie with the whiskey breath i ll be a killer and a thriller and the cause of our death paul i know you said that you d take me any way i came or went but i ll push you from my brain see you re gentle baby i couldn t stay i d only bring you pain i was your starry eyed lover and the one that you saw i was your hurricane rider and the woman you d call we were just two moonshiners on the cusp of a breath and i ve been burning for you baby since the minute i left,English,289,-0.041145833333333326,negative
Mythological Beauty,Big Thief,https://www.youtube.com/watch?v=QMDiU6EaurQ,"You have a mythological beauty You have the eye of someone I have seen Outside of ordinary situations Even outside of dreams You lie in bed at night and watch the lines Of headlights through your screen There is a child inside you Who's trying to raise a child in me  If you wanna leave You just have to say You're all caught up inside But you know the way  You cut the flesh of your left thumb Using your boyfriend's knife Seventeen, you took his cum And you gave birth to your first life You gave Andrew a family who you thought Could love and take better care I have an older brother I don't know He could be anywhere  If you wanna leave You just have to say You're all caught up inside But you know the way You're all caught up inside But you know the way  Rented a house in Nisswa, Minnesota Shrapnel and oil cans, rhubarb in the yard I built a ladder out of metal pieces Father was working hard Standing beneath the oak tree by the front door You were inside baking bread Sister came out and put her arms around me Blood gushing from my head You held me in the backseat with a dishrag Soaking up blood with your eye I was just five and you were twenty-seven Praying, Don't let my baby die.  If you wanna leave You just have to say You're all caught up inside But you know the way You're all caught up inside But you know the way  So much more to live your life To walk the floor To say goodnight Do you leave your light on? Do you leave your light on? You're all caught up inside But you know the way You're all caught up inside But you know the way You're all caught up inside But you know the way You're all caught up inside But you know the way",you have a mythological beauty you have the eye of someone i have seen outside of ordinary situations even outside of dreams you lie in bed at night and watch the lines of headlights through your screen there is a child inside you who s trying to raise a child in me if you wanna leave you just have to say you re all caught up inside but you know the way you cut the flesh of your left thumb using your boyfriend s knife seventeen you took his cum and you gave birth to your first life you gave andrew a family who you thought could love and take better care i have an older brother i don t know he could be anywhere if you wanna leave you just have to say you re all caught up inside but you know the way you re all caught up inside but you know the way rented a house in nisswa minnesota shrapnel and oil cans rhubarb in the yard i built a ladder out of metal pieces father was working hard standing beneath the oak tree by the front door you were inside baking bread sister came out and put her arms around me blood gushing from my head you held me in the backseat with a dishrag soaking up blood with your eye i was just five and you were twenty seven praying don t let my baby die if you wanna leave you just have to say you re all caught up inside but you know the way you re all caught up inside but you know the way so much more to live your life to walk the floor to say goodnight do you leave your light on do you leave your light on you re all caught up inside but you know the way you re all caught up inside but you know the way you re all caught up inside but you know the way you re all caught up inside but you know the way,English,342,0.17779720279720276,positive
Mary,Big Thief,https://www.youtube.com/watch?v=G5OV1JPqlNQ,"Burn up with the water The floods are on the plains The planets in a rose Who knows what they contain? And my brain is like an orchestra Playing on, insane Will you love me like you loved me in the January rain?  Mom and Dad and violins Somber country silence The needle stopped the kicking The clothes pins on the floor And my heart is playing hide and seek Wait and count to four Will you love me like you loved me and I'll never ask for more  What did you tell me Mary When you were there so sweet and very Full of field and stars You carried all of time Oh and, heavens, when you looked at me Your eyes were like machinery Your hands were making artifacts in the corner of my mind  Monastery monochrome Boom balloon machine and oh Diamond rings and gutter bones Marching up the mountain With our aching planning, high and smiling Cheap drink, dark and violet Full of butterflies, the violent tenderness The sweet asylum The clay you find is fortified We felt unfocused fade the line The sugar rush, the constant hush The pushing of the water gush The marching band when April ran May June bugs fly and Push your gin Jacob With the tired wiry brandy look Here we go round, Mary In your famous story book  We overcome the sirens We look both left and right And I can feel the numbness accompany my plight And I know that someday soon I'll see you But now you're out of sight And you'll kiss me like you used to in the January night  What did you tell me Mary When you were there so sweet and very Full of field and stars You carried all of time Oh and, heavens, when you looked at me Your eyes were like machinery Your hands were making artifacts in the corner of my mind  Monastery monochrome Boom balloon machine and oh Diamond rings and gutter bones Marching up the mountain With our aching planning, high and smiling Cheap drink, dark and violent Full of butterflies, the violent tenderness The sweet asylum The clay you find is fortified We felt unfocused fade the line The sugar rush, the constant hush The pushing of the water gush The marching band when April ran May June bugs fly and Push your gin Jacob With the tired wiry brandy look Here we go round, Mary In your famous story book",burn up with the water the floods are on the plains the planets in a rose who knows what they contain and my brain is like an orchestra playing on insane will you love me like you loved me in the january rain mom and dad and violins somber country silence the needle stopped the kicking the clothes pins on the floor and my heart is playing hide and seek wait and count to four will you love me like you loved me and i ll never ask for more what did you tell me mary when you were there so sweet and very full of field and stars you carried all of time oh and heavens when you looked at me your eyes were like machinery your hands were making artifacts in the corner of my mind monastery monochrome boom balloon machine and oh diamond rings and gutter bones marching up the mountain with our aching planning high and smiling cheap drink dark and violet full of butterflies the violent tenderness the sweet asylum the clay you find is fortified we felt unfocused fade the line the sugar rush the constant hush the pushing of the water gush the marching band when april ran may june bugs fly and push your gin jacob with the tired wiry brandy look here we go round mary in your famous story book we overcome the sirens we look both left and right and i can feel the numbness accompany my plight and i know that someday soon i ll see you but now you re out of sight and you ll kiss me like you used to in the january night what did you tell me mary when you were there so sweet and very full of field and stars you carried all of time oh and heavens when you looked at me your eyes were like machinery your hands were making artifacts in the corner of my mind monastery monochrome boom balloon machine and oh diamond rings and gutter bones marching up the mountain with our aching planning high and smiling cheap drink dark and violent full of butterflies the violent tenderness the sweet asylum the clay you find is fortified we felt unfocused fade the line the sugar rush the constant hush the pushing of the water gush the marching band when april ran may june bugs fly and push your gin jacob with the tired wiry brandy look here we go round mary in your famous story book,English,419,0.12672932330827066,positive
Shark Smile,Big Thief,https://www.youtube.com/watch?v=w1QlOfYxykI,"She was a shark smile in a yellow van She came around and I stole her glance In my youth, a vampire Evelyn shone quiet as roses sting It came over me at a bad time But who wouldn't ride on a moonlit line? I had her in my eye, 85 down the road of a dead end gleam  And she said woo Baby, take me And I said woo Baby, take me too  It came over her at a bad time Riding through Winona down the dotted line Held us gunning out 90 miles down the road of a dead end dream She looked over with her part smile Caught up in the twinkle, it could take awhile And the money pile on the dashboard fluttering  As she said woo Baby, take me And I said woo Baby, take me too  Evelyn's kiss was oxygen I leaned over to take it in As we went howling through the edge of south Des Moines It came over me at a bad time She burned over the double line And she impaled as I reached my hand for the guard rail Ooh the guard rail Ooh the guard rail  She said woo Baby, take me And I said woo Baby, take me too She said woo Baby, take me And I said woo Baby, take me too",she was a shark smile in a yellow van she came around and i stole her glance in my youth a vampire evelyn shone quiet as roses sting it came over me at a bad time but who wouldn t ride on a moonlit line i had her in my eye down the road of a dead end gleam and she said woo baby take me and i said woo baby take me too it came over her at a bad time riding through winona down the dotted line held us gunning out miles down the road of a dead end dream she looked over with her part smile caught up in the twinkle it could take awhile and the money pile on the dashboard fluttering as she said woo baby take me and i said woo baby take me too evelyn s kiss was oxygen i leaned over to take it in as we went howling through the edge of south des moines it came over me at a bad time she burned over the double line and she impaled as i reached my hand for the guard rail ooh the guard rail ooh the guard rail she said woo baby take me and i said woo baby take me too she said woo baby take me and i said woo baby take me too,English,226,-0.182051282051282,negative
Cattails,Big Thief,https://www.youtube.com/watch?v=dUR-Ad8QcmA,"Caroline, Caroline I never could leave you to struggle Hold the line, hold the line Ill be there on the double In time, in time Everyone does see trouble  And you dont need to know why when you cry You dont need to know why You dont need to know why when you cry  Violets eyes, Violet plays Going back home to the Great Lakes Where the cattail sways With the lonesome loon Riding that train in late June  With the windows wide by my side With the windows wide With the windows wide by my side  And the clusters fell like an empty bell Meteor shower at the motel Where the empty space is a saving grace Making good time and doing well Still the question sings like Saturns rings Maybe she knows and she wont tell  But you dont need to know why when you cry You dont need to know why You dont need to know why when you cry  And I find you there in your country flair Middle of the river in a lawn chair With your wrinkled hands and your silver hair Leaving here soon and you know where To where the cattail sways with the lonesome loon Youll be riding that train in late June  With the windows wide by your side With the windows wide With the windows wide by your side You dont need to know why You dont need to know why when you cry",caroline caroline i never could leave you to struggle hold the line hold the line i ll be there on the double in time in time everyone does see trouble and you don t need to know why when you cry you don t need to know why you don t need to know why when you cry violet s eyes violet plays going back home to the great lakes where the cattail sways with the lonesome loon riding that train in late june with the windows wide by my side with the windows wide with the windows wide by my side and the clusters fell like an empty bell meteor shower at the motel where the empty space is a saving grace making good time and doing well still the question sings like saturn s rings maybe she knows and she won t tell but you don t need to know why when you cry you don t need to know why you don t need to know why when you cry and i find you there in your country flair middle of the river in a lawn chair with your wrinkled hands and your silver hair leaving here soon and you know where to where the cattail sways with the lonesome loon you ll be riding that train in late june with the windows wide by your side with the windows wide with the windows wide by your side you don t need to know why you don t need to know why when you cry,English,258,-0.00625,negative
Change,Big Thief,https://www.youtube.com/watch?v=MTIzsTv1ENY,"Okay  Change like the wind Like the water, like skin Change like the sky Like the leaves, like a butterfly  Would you live forever, never die While everything around passes? Would you smile forever, never cry While everything you?know?passes?  Death's?like a door To?a place we've?never been before Death, like space The deep sea, a suitcase  Would you stare forever at the sun And never watch the moon rising? Would you walk forever in the light To never learn the secret of the quiet night?  Still like a stone Like a hill, like home Still, what I find Is you are always on my mind  Could I feel happy for you When I hear you talk with her like we used to? Could I set everything free When I watch you holding her the way you once held me?  Change like the sky Like the leaves, like a butterfly Death, like a door To a place we've never been before  Would you live forever, never die While everything around passes? Would you smile forever, never cry?",okay change like the wind like the water like skin change like the sky like the leaves like a butterfly would you live forever never die while everything around passes would you smile forever never cry while everything you know passes death s like a door to a place we ve never been before death like space the deep sea a suitcase would you stare forever at the sun and never watch the moon rising would you walk forever in the light to never learn the secret of the quiet night still like a stone like a hill like home still what i find is you are always on my mind could i feel happy for you when i hear you talk with her like we used to could i set everything free when i watch you holding her the way you once held me change like the sky like the leaves like a butterfly death like a door to a place we ve never been before would you live forever never die while everything around passes would you smile forever never cry,English,183,0.23388429752066112,positive
Spud Infinity,Big Thief,https://www.youtube.com/watch?v=XYFBNA7uaJQ,"What's it gonna take? What's it gonna take? What's it gonna take To free the celestial body?  From way?up?there, it looks?so small From way down here, it?looks so small One peculiar organism aren't we all together? Everybody steps on ants Everybody eats the plants Everybody knows to dance, even with just one finger  What's it gonna take? What's it gonna take? What's it gonna take To free the celestial body?  When I took another look The past was not a history book That was just some linear perception Ash to ask and dust to dusk A dime a dozen, aren't we just? But a dozen dimes will buy a crust of garlic bread  What's it gonna take? What's it gonna take? What's it gonna take To free the celestial body?  When I say celestial I mean extraterrestrial I mean accepting the alien you've rejected in your own heart When I say heart, I mean finish The last one there is a potato knish Baking too long in the sun of Spud Infinity When I say infinity, I mean now Kiss the one you are right now Kiss your body up and down, other than your elbows 'Cause as for your elbows, they're on their own Wandering like a rolling stone Rubbing up against the edges of experience  What's it gonna take? What's it gonna take? What's it gonna take? What's it gonna take To free the celestial body?  Woo",what s it gonna take what s it gonna take what s it gonna take to free the celestial body from way up there it looks so small from way down here it looks so small one peculiar organism aren t we all together everybody steps on ants everybody eats the plants everybody knows to dance even with just one finger what s it gonna take what s it gonna take what s it gonna take to free the celestial body when i took another look the past was not a history book that was just some linear perception ash to ask and dust to dusk a dime a dozen aren t we just but a dozen dimes will buy a crust of garlic bread what s it gonna take what s it gonna take what s it gonna take to free the celestial body when i say celestial i mean extraterrestrial i mean accepting the alien you ve rejected in your own heart when i say heart i mean finish the last one there is a potato knish baking too long in the sun of spud infinity when i say infinity i mean now kiss the one you are right now kiss your body up and down other than your elbows cause as for your elbows they re on their own wandering like a rolling stone rubbing up against the edges of experience what s it gonna take what s it gonna take what s it gonna take what s it gonna take to free the celestial body woo,Indonesia,260,0.017480158730158735,positive
Certainty,Big Thief,https://www.youtube.com/watch?v=v1eypolupH0,"Name on the line, last request Pull the car over to find some rest Saying, I love you Need to lie here, need to leave Living in the debt of make-believe Saying I owe you Crooked as a crow gnawing on dawn Shadow from the grass in the dirt on the lawn Why do I string you along?  My certainty is wild, weaving For you, I am a child, believing You lay beside me sleeping on a plane In the future  Sit on the phone, watch TV Romance, action, mystery Wanted to show you Sine wave is a particle ride Bring your light out, then in on the tide Maybe I love you Maybe I love you is a river so high Maybe I love you is a river so low I love you, still don't know  My certainty is wild, weaving For you, I am a child, believing You lay beside me sleeping on a plane In the future  My certainty is wild, weaving For you, I am a child, believing You lay beside me sleeping on a plane In the future",name on the line last request pull the car over to find some rest saying i love you need to lie here need to leave living in the debt of make believe saying i owe you crooked as a crow gnawing on dawn shadow from the grass in the dirt on the lawn why do i string you along my certainty is wild weaving for you i am a child believing you lay beside me sleeping on a plane in the future sit on the phone watch tv romance action mystery wanted to show you sine wave is a particle ride bring your light out then in on the tide maybe i love you maybe i love you is a river so high maybe i love you is a river so low i love you still don t know my certainty is wild weaving for you i am a child believing you lay beside me sleeping on a plane in the future my certainty is wild weaving for you i am a child believing you lay beside me sleeping on a plane in the future,English,185,0.2035294117647059,positive
Little Things,Big Thief,https://www.youtube.com/watch?v=qF0dXT-v-vY,"The little things I like about you How you say when you say what you do When your feeling is a little gold and blue When your feeling is a little strung out Everything we?talk?about Living?in the city?is a crowded?place I still lose sight of every other face  Turn in your direction Feeling like I need attention I told you this once or twice Won't you hear? I see you in the yard drinking a beer Leaving me undressed Like some cheap classic movie Maybe I'm a little obsessed Maybe you do use me  One step behind you Following you down I was inside of you Kissing your mouth You were inside of me Kissing my mouth Seeing out that needle eye Seeing out that needle eye Seeing out that needle eye   The little things I like about you How you say when you say what you do When your feeling is a little gold and blue When your feeling is a little strung out Everything we talk about New York City is a crowded place I still lose sight of every other face  One step behind you Following you down I was inside of you Where are you now? Where are you now? (Ah)  Ah, oh The things I love The things, the things I like Will you stay? Will you feel? You'll feel Oh-oh, ooh",the little things i like about you how you say when you say what you do when your feeling is a little gold and blue when your feeling is a little strung out everything we talk about living in the city is a crowded place i still lose sight of every other face turn in your direction feeling like i need attention i told you this once or twice won t you hear i see you in the yard drinking a beer leaving me undressed like some cheap classic movie maybe i m a little obsessed maybe you do use me one step behind you following you down i was inside of you kissing your mouth you were inside of me kissing my mouth seeing out that needle eye seeing out that needle eye seeing out that needle eye the little things i like about you how you say when you say what you do when your feeling is a little gold and blue when your feeling is a little strung out everything we talk about new york city is a crowded place i still lose sight of every other face one step behind you following you down i was inside of you where are you now where are you now ah ah oh the things i love the things the things i like will you stay will you feel you ll feel oh oh ooh,English,236,-0.089571854912764,negative
Sparrow,Big Thief,https://www.youtube.com/watch?v=wBc-yGE7IkU,"Wrapped in the wings of a sparrow Beak is as sharp as an arrow Sings in a whispering whistle Sleeps in the ivy and thistle Owls out swooping and howling Deep in the midnight a-prowling Mama, the scream of the eagle Threading my heart through the needle Threading the blood through the apple Sucking the juice from the apple Eating the seeds of the apple Bearing the tree of the apple Trapped in the weeds like a scarecrow Stuck to the wind like Velcro Distantly hearing the bell toll Warbling chime through the meadow  Mama, the scream of the eagle Threading my heart through the needle Threading the blood through the apple Eve sucked the juice from the apple Nakedly running, I saw her Boy chasing after to stall her I wish I'd have spoken to call her Before she found fabric to shawl her Breasts bound and burdened with fiber Adam came trembling beside her And he said, and he said That she has the poison inside her She talks to snakes and they guide her She has the poison inside her She talks to snakes and they guide her She has the poison inside her She talks to snakes and they guide her She has the poison inside her She talks to snakes and they guide her",wrapped in the wings of a sparrow beak is as sharp as an arrow sings in a whispering whistle sleeps in the ivy and thistle owls out swooping and howling deep in the midnight a prowling mama the scream of the eagle threading my heart through the needle threading the blood through the apple sucking the juice from the apple eating the seeds of the apple bearing the tree of the apple trapped in the weeds like a scarecrow stuck to the wind like velcro distantly hearing the bell toll warbling chime through the meadow mama the scream of the eagle threading my heart through the needle threading the blood through the apple eve sucked the juice from the apple nakedly running i saw her boy chasing after to stall her i wish i d have spoken to call her before she found fabric to shawl her breasts bound and burdened with fiber adam came trembling beside her and he said and he said that she has the poison inside her she talks to snakes and they guide her she has the poison inside her she talks to snakes and they guide her she has the poison inside her she talks to snakes and they guide her she has the poison inside her she talks to snakes and they guide her,English,221,-0.085,negative
Dragon New Warm Mountain I Believe In You,Big Thief,https://www.youtube.com/watch?v=5xi0K83fnnA,"It's a little bit magic Like a river of morning geese In the new warm mountain Where the stone face forms and speaks  I believe in you Even when you need to Recoil  When the topsoil Is kicking up into the storm And the dust goes dancing And a billion planets are born  I believe in you Even when you need to Recoil  Just like that The moon goes flat Big lights in the city shine Crying out Take me to the limits of your love   There's a dragon in th? phone line Coughing up a mighty flame With a tongu? of silver, silver Calling out my oldest name  She says, Hey, you Do you remember me too? We were coiling  It's a little bit magic Magic A little bit magic Magic",it s a little bit magic like a river of morning geese in the new warm mountain where the stone face forms and speaks i believe in you even when you need to recoil when the topsoil is kicking up into the storm and the dust goes dancing and a billion planets are born i believe in you even when you need to recoil just like that the moon goes flat big lights in the city shine crying out take me to the limits of your love there s a dragon in th phone line coughing up a mighty flame with a tongu of silver silver calling out my oldest name she says hey you do you remember me too we were coiling it s a little bit magic magic a little bit magic magic,Indonesia,135,0.22325757575757577,positive
Flower of Blood,Big Thief,https://www.youtube.com/watch?v=T053RL-OwXw,"Give me some time on Earth to know you Help me unearth the map and show you Thinking of her, thinking of him, want to?  When you touch me  Mirror in the sky making me cry again Roll up the sheets, suddenly frozen Like a knife carving through my thick skin  When you touch me When you touch me  Hearing you sigh soft and heavy Holding mine 'til you feel ready Flower of blood bloom on my tongue, steady  When you touch me When you touch me  Flower of blood Flower of blood bloom on my tongue  When you find the lonely tower Climb inside the dark?st room Feel afraid, surrender your power  Wh?n you touch me When you touch me When you touch me  Feel afraid, surrender your power",give me some time on earth to know you help me unearth the map and show you thinking of her thinking of him want to when you touch me mirror in the sky making me cry again roll up the sheets suddenly frozen like a knife carving through my thick skin when you touch me when you touch me hearing you sigh soft and heavy holding mine til you feel ready flower of blood bloom on my tongue steady when you touch me when you touch me flower of blood flower of blood bloom on my tongue when you find the lonely tower climb inside the dark st room feel afraid surrender your power wh n you touch me when you touch me when you touch me feel afraid surrender your power,English,132,-0.14833333333333334,negative
Dried Roses,Big Thief,https://www.youtube.com/watch?v=DyHLDP67xoQ,"Leave the bed unmade Draw the light green shade Start the microwave Dried roses  Cradle, yeah, she does Lights the fire because Window frost, heat loss Dried roses  Steep the black coffee Set the plates, pour the tea Three for her, three for me Dried roses  Sleepily, she walks Gradually, she talks With the geese, she flocks Dried roses  Afternoon, midnight Morning's what she likes Fly th? broom, see the moon Dried roses  H?re I go, there I am All alone in the pan In the silence again Dried roses  Half-dead, half-awake Make a pie, bake a cake Which road will you take? Dried roses Goodness her, goodness me Goodness eternity Out you go, in you be Dried roses  So leave the bed unmade Draw the light green shade Start the microwave Dried roses Dried roses",leave the bed unmade draw the light green shade start the microwave dried roses cradle yeah she does lights the fire because window frost heat loss dried roses steep the black coffee set the plates pour the tea three for her three for me dried roses sleepily she walks gradually she talks with the geese she flocks dried roses afternoon midnight morning s what she likes fly th broom see the moon dried roses h re i go there i am all alone in the pan in the silence again dried roses half dead half awake make a pie bake a cake which road will you take dried roses goodness her goodness me goodness eternity out you go in you be dried roses so leave the bed unmade draw the light green shade start the microwave dried roses dried roses,English,140,-0.07894736842105261,negative
Heavy Bend,Big Thief,https://www.youtube.com/watch?v=_V6tmzMl5Jw,"Yeah  Came to light on a very hot day The grass was sweating You were sleeping in With the window open The blanket breathing Cigarette on a golden ashtray Your golden hair lay In the swollen sunray The withered roses hanging in the doorway  Don't wanna be right Don't wanna be let down Don't wanna fight Don't wanna pretend Formless secret Heavy bend Heavy bend  Second sight and the clouds above you As the wilderness grew thick?r and the crow flew Tossing and turning, your foreh?ad burning  Don't wanna be right Don't wanna be let down Don't wanna fight Don't wanna defend Formless secret Heavy bend From the empty height Flies on the ceiling now I wanna hold you tight Don't wanna pretend Formless secret Heavy bend Heavy bend Heavy bend",yeah came to light on a very hot day the grass was sweating you were sleeping in with the window open the blanket breathing cigarette on a golden ashtray your golden hair lay in the swollen sunray the withered roses hanging in the doorway don t wanna be right don t wanna be let down don t wanna fight don t wanna pretend formless secret heavy bend heavy bend second sight and the clouds above you as the wilderness grew thick r and the crow flew tossing and turning your foreh ad burning don t wanna be right don t wanna be let down don t wanna fight don t wanna defend formless secret heavy bend from the empty height flies on the ceiling now i wanna hold you tight don t wanna pretend formless secret heavy bend heavy bend heavy bend,English,142,-0.060576259489302946,negative
